Wallet No,Merchant Name,MAO Name,Sub Pillar,ISD/OSD?,Wallet Type,Rate,Lead Type,District,Address,Registration Date,Sub-Category,Registration Month,Jan'26 PC,Jan'26 PA,Jan'26 CC,Avg. Ticket Size Jan,Feb'26 PC,Feb'26 PA,Feb'26 CC,Avg. Ticket Size Feb,Mar'26 PC,Mar'26 PA,Mar'26 CC,Avg. Ticket Size March,Apr'26 PC,Apr'26 PA,Apr'26 CC,Avg. Ticket Size April,May'26 PC,May'26 PA,May'26 CC,June'26 PC,June'26 PA,June'26 CC,Jul'26 PC,Jul'26 PA,Jul'26 CC,AugPC,AugPA,Aug CC,Aug Active,Avg. Ticket Size,July to Aug Growth,Dormant Months Count (Jan to Aug),Audit Flag
1833847252,Smile Dental Care,Md. Sazzad Hossain Sojan,KA,ISD,Pay Bill,1.15%,Pitch/Own Source,BARGUNA,"Douyatola, Chunbunia Bazar, Bamna, Barguna 8730",5/19/2026,Hospital,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,002",3,0,0,0,1,1,1,3,"1,502",3,Active,500.6666667,150100.00%,7,High Dormancy - Review
1958499933,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Baktiar Khan Complex Majar Road Konabari Bus Stand Mirpur Dhaka 1216,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,3,"1,112",3,3,731,3,3,920,3,Amber,306.6666667,25.85%,7,High Dormancy - Review
1958499932,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,House 34/A Road No 9/A Char Rastar Mor Dhanmondi Dhaka 1209,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,2,2,2,2,90,1,5,692,5,2,640,2,Amber,320,-7.51%,6,High Dormancy - Review
1958499951,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Eastern Porshi Market House 74 Road 8 Block C Niketon Housing Society Gulshan Dhaka 1212,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,2,950,2,1,1,1,1,550,1,Amber,550,54900.00%,6,High Dormancy - Review
1750536810,Smile Dental Care,Md. Sazzad Hossain Sojan,KA,ISD,Pay Bill,1.15%,Pitch/Own Source,DHAKA,"40 Fir Main Road, Rajdhani Housing, Bosila, Mohammadpur Dhaka 1207",5/19/2026,Hospital,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,002",3,3,"1,502",3,3,"1,002",3,1,300,1,Amber,300,-70.06%,6,High Dormancy - Review
1716622995,Calcutta Dry Cleaners,Shahriar Shamim,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Shop 10/11 Baitus Shala Jame Ring Road Mohammadpur Dhaka 1207,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,6,10,1,1,200,1,Amber,200,1900.00%,7,High Dormancy - Review
1577658405,Alevetr AI,Md. Sazzad Hossain Sojan,Online Payments,ISD,M+,10%,Whatsapp Group,DHAKA,169/C Rupali House Ma Hakum Road Baganbari Uttar Bashantek Kafrul Dhaka 1206,5/19/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"3,000",3,3,168,2,0,0,0,1,40,1,Amber,40,New,7,High Dormancy - Review
1958499952,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Kurmitola Golf Club Dhaka Cantonment Dhaka 1206,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,7,"5,790",5,0,0,0,Zero Transacting,N/A,-100.00%,5,High Dormancy - Review
1732284288,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Plot 22 Rob Super Market Shop No 07 Ground Floor Gulshan 2 Dhaka 1212,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,2,401,2,0,0,0,Zero Transacting,N/A,-100.00%,6,High Dormancy - Review
1958499941,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,24/3 Shantinagar Mor Ramna Dhaka 1217,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,102,3,0,0,0,1,1,1,0,0,0,Zero Transacting,N/A,-100.00%,7,High Dormancy - Review
1958499947,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,376/B Khilgaon Taltola Mor Opposite Of Nurbagh Jame Mosjid Khilgaon Dhaka 1219,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,1,380,1,0,0,0,0,0,0,Zero Transacting,N/A,New,7,High Dormancy - Review
1715753145,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Sabamoon Tower Panthapath Road Kalabagan Dhaka 1205,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,1,100,1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1958499934,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,House 22 Road 8 Mohammadia Housing Society Dhaka Mohammadpur 1207,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1958499939,Calcutta Dry Cleaners,Md. Ashraful Islam,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Shop 105/106 1/A, Srctor 3 Rak Shopping Complex Uttara Dhaka 1230",5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1642398723,Calcutta Dry Cleaners,Shahriar Shamim,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,House 385 Road 6 Beside Central Mosjid Mirpur Dohs Dhaka 1216,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,15,"8,000",6,8,"2,930",7,8,"6,576",7,0,0,0,Zero Transacting,N/A,-100.00%,6,High Dormancy - Review
1958499946,Calcutta Dry Cleaners,Shahriar Shamim,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Plot 335 Block D Alhajj Abdus Sobhan Road Bashundhara R/A Bhatara Dhaka 1229,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"2,422",4,0,0,0,2,3,1,0,0,0,Zero Transacting,N/A,-100.00%,6,High Dormancy - Review
1954903101,Calcutta Dry Cleaners,Shahriar Shamim,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Dhanshiri Orchid Plaza Block C Mirpur 6 Dhaka 1216,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,1,1,1,0,0,0,Zero Transacting,N/A,-100.00%,5,High Dormancy - Review
1958499935,Calcutta Dry Cleaners,Shahriar Shamim,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,House 1 Road 1 Sector 5 Uttara Dhaka 1230,5/19/2026,Home Appliance,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1714293670,Dipti,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"33/M, Azimpur Mouchak Colony, Azimpur, New Market, Dhaka-1205",5/19/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,300",3,1,"6,310",1,3,"1,652",3,0,0,0,Zero Transacting,N/A,-100.00%,5,High Dormancy - Review
1624288560,Kazirhat Associates,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,53/Ka Uttar Bisir Mirpur 1 Shah Ali Dhaka 1216,5/19/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,350",3,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1410782986,Smile Dental Care,Md. Sazzad Hossain Sojan,KA,ISD,Pay Bill,1.15%,Pitch/Own Source,DHAKA,"House No 94/1, Block E, Road 3, Kalshi Bus Stand, Dosh Road, Mirpur Dhaka 1216",5/19/2026,Hospital,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,002",3,0,0,0,3,"1,902",3,0,0,0,Zero Transacting,N/A,-100.00%,4,Monitor
1705182950,Ibn Haysam Biggan Madrasha (campus 1),Md. Sazzad Hossain Sojan,Education,OSD,Pay Bill,1.30%,Pitch/Own Source,SIRAJGANJ,Sb Fazlul Haque Road Goshala Sirajganj Sadar Sirajganj 6700,5/20/2026,National Curriculum-Private,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,4,"7,600",4,15,"30,700",13,Active,2046.666667,303.95%,6,High Dormancy - Review
1334766321,Ibn Haysam Biggan Madrasha (campus 2),Md. Sazzad Hossain Sojan,Education,ISD,Pay Bill,1.30%,Pitch/Own Source,SIRAJGANJ,Sb Fazlul Haque Road Goshala Sirajganj Sadar Sirajganj 6700,5/20/2026,National Curriculum-Private,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,2,"2,350",2,15,"29,800",14,Active,1986.666667,1168.09%,4,Monitor
1864628797,Jahangirnagar Society Laboraory School,Md. Meraj Ali Akash,Education,OSD,Pay Bill,1.30%,Pitch/Own Source,DHAKA,"Jahangirnagar Society Co-Operative Housing Vatpara, Savar, Dhaka-1340",5/20/2026,National Curriculum-Private,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,4,"1,510",4,9,"11,400",7,21,"28,300",16,Active,1347.619048,148.25%,5,High Dormancy - Review
1883088802,Suggar Clothing,Md. Meraj Ali Akash,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Shop 56 Block C Level 5 Bashundhara City Shopping Complex Tejgaon Dhaka 1215,5/22/2026,Apparel Standalone,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"12,981",8,0,0,0,10,"22,100",10,20,"37,600",19,Active,1880,70.14%,4,Monitor
1323883998,Study Hub,Shahriar Shamim,Education,ISD,M+,1.30%,Pitch/Own Source,DHAKA,"Plot-30 Sonar Gaon Janapath Road, Sec-11 Uttara Dhaka-1230",5/22/2026,Coaching Center,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,7,"15,465",6,0,0,0,1,"11,000",1,4,"29,676",3,Active,7419,169.78%,4,Monitor
1334929560,Unity Tourism Limited,Md. Sazzad Hossain Sojan,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Plot-4, Main Road-1, Room-189 O 190, 8Th Floor, Mukto Bangla Shopping Complex Mirpur 1, Dhaka-1216",5/22/2026,Offline,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,3,"44,900",3,0,0,0,4,"22,601",4,Active,5650.25,New,4,Sudden Reactivation - Review
1410136900,AB Seed,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"18/6, Block-C, Main Road, Mohammadia Housing Limited, Mohammadpur, Dhaka-1207",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"2,000",3,58,"25,839",52,57,"29,049",56,43,"21,780",42,Active,506.5116279,-25.02%,4,Monitor
1805048472,Gray Life Style,Md. Meraj Ali Akash,KA,ISD,MMBO,1.15%,Pitch/Own Source,MADARIPUR,"Near Nrbc Bank Plc Puran Bazar, Madaripur Sadar, Madaripur-7900",5/22/2026,Apparel Standalone,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,8,"9,552",7,15,"24,361",12,Active,1624.066667,155.04%,4,Monitor
1805565359,Buyveq Limited,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-2, Road-27, Block-K, Banani, Dhaka-1213",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,6,"12,431",4,5,"3,877",5,9,"12,197",7,27,"21,182",22,Active,784.5185185,73.67%,4,Monitor
1844487555,Wist Bangladesh,Shahriar Shamim,KA,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Plot-02, 9Th Floor, Road-144, Police Plaza Concord, Gulshan-01, Gulshan Dhaka-1212",5/22/2026,Service Center,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"1,151",3,0,0,0,22,"11,730",19,30,"19,985",23,Active,666.1666667,70.38%,6,High Dormancy - Review
1714117827,Raj Auto Care,Fahim Kazi,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"373, Tejgaon Industrial Area, Dhaka-1208",5/22/2026,Service Center,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,6,"42,300",6,1,600,1,4,"11,850",4,Active,2962.5,1875.00%,6,High Dormancy - Review
1799202014,Soapy Bodics,Md. Sazzad Hossain Sojan,Online Payments,OSD,Lite A,1.29%,Pitch/Own Source,BRAHMANBARIA,"Budhairkandi Dakshinpara-442, 5 No Word Ujanchar Union Bancharampur Brahmanbaria-3420",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,100",3,5,"5,004",3,6,646,3,31,"9,960",21,Active,321.2903226,1441.80%,5,High Dormancy - Review
1759379735,Femis Heaven,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,BAGERHAT,"Boyar Shinga, K-Depara, Kochua, Bagerhat-9300",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,11,"4,012",10,43,"23,320",40,74,"25,765",73,33,"9,680",32,Active,293.3333333,-62.43%,4,Monitor
1886682222,Camera and Gadget,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Ba-C/1, 2, 3, 4, 6 And C/1, 2, 3, 4, 5, 6, Road-1/1, Block-Ka/Kha, Sec-6, Ko O Market, Mirpur Shopping Center Do, 601, 6Th Floor, Mirpur, Dhaka-1216",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,2,"7,700",2,6,"1,752",6,8,"2,780",8,12,"3,950",12,Active,329.1666667,42.09%,6,High Dormancy - Review
1893431555,iliya International,Fahim Kazi,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"81, Tejgaon I/A, Dhaka-1208",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,8,"1,702",6,4,"11,509",4,0,0,0,3,"3,022",2,Amber,1007.333333,New,4,Sudden Reactivation - Review
1601228388,Banglar Fresh,Fahim Kazi,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,SIRAJGANJ,"Dhubil Mehmanshahi, Dhubil, Royganj, Sirajganj-6721",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"1,256",5,6,501,6,3,"2,250",3,3,"1,050",3,Active,350,-53.33%,4,Monitor
1711994648,Anira,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"House-37, Road-4, Block-F, Banani, Dhaka-1213",5/22/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,300",3,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1711646494,saffron jolshiri,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Business Point Block-I, Road-3, Plot-77, 78 Basundara Aa/A Bhatara Dhaka-1212",5/22/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,1,1,1,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1805464916,Mooggimama global Ltd,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,Iba Hospital Opposite Green Road 73/1/Ka Tejgaon Dhaka-1215,5/23/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,107,"48,671",97,90,"42,404",80,92,"52,005",82,Active,565.2717391,22.64%,5,High Dormancy - Review
1805464914,Mooggimama global Ltd,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,NARAYANGANJ,"Jamtola Sahin Doctor Goli, Chashara Naraynganj Sadar-1400",5/23/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,36,"29,669",27,87,"63,679",83,49,"32,537",45,69,"46,777",58,Active,677.9275362,43.77%,7,High Dormancy - Review
1321118071,Greenland Service Ltd.,Fahim Kazi,Online Payments,ISD,M+,1.20%,Pitch/Own Source,DHAKA,"Plot-Swh 8/A Puraton, 1/A Notun Bir Uttom Mir Soukot Sarak, Gulshan-1 Dhaka-1212",5/23/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,4,"3,915",4,Active,978.75,New,5,High Dormancy - Review
1901359960,Pickbuzz Dot Com,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,Uday Green Garden Diu Road Shatarkul Badda Dhaka 1212,5/23/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,5,"2,002",4,2,2,1,3,480,1,1,200,1,Amber,200,-58.33%,5,High Dormancy - Review
1757158871,Outrim Lifestyle,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,363/B/A Uttor Pirerbag Mirpur Dhaka-1216,5/23/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,000",3,3,"1,010",3,3,"1,020",3,3,"1,104",3,Active,368,8.24%,4,Monitor
1326676099,The Fabulous Men's Wear,Md. Ashraful Islam,KA,ISD,M+,1.15%,Pitch/Own Source,SYLHET,"Bakht Market, Gachbari Bazar, Kanaighat, Sylhet 3180",5/23/2026,Apparel Standalone,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"2,379",3,1,350,1,0,0,0,1,1,1,Amber,1,New,6,High Dormancy - Review
1805023000,Institute of Science Trade & Technology (ISTT),Md. Ashraful Islam,Education,ISD,M+,1.30%,Pitch/Own Source,DHAKA,"Plot 1/9, Road 2 Block D Section 15 Mirpur Sec 15 Block D, 4 Dhaka North City Corporation Ward No 4 Kafrul Dhaka 1216",5/23/2026,College-Private,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"1,048",3,3,"1,912",3,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1718507828,M/S M A Kafi Sarker,Shahriar Shamim,Travel & Tourism,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Beside Mohona Pump, Technical More, Dhaka Mirpur-1216",5/23/2026,Offline,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,4,"2,403",4,1,700,1,0,0,0,0,0,0,Zero Transacting,N/A,New,6,High Dormancy - Review
1725442643,M/S M A Kafi Sarker,Shahriar Shamim,Travel & Tourism,OSD,MMBO,1.15%,Pitch/Own Source,PABNA,"Holding-1086, Shop No-0 Gopalpur Pabna Sadar-6600",5/23/2026,Offline,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1973301809,Mashta,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Plot No 13, Block B, Kolwalapara, Mainroad, Mirpur 1, Mirpur, Dhaka 1216",5/23/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,2,"1,000",2,3,900,2,0,0,0,0,0,0,Zero Transacting,N/A,New,4,Monitor
1703900306,Wear House,Md. Meraj Ali Akash,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"31 Hoseni Dalan Road, Chakbazar, Dhaka 1211",5/23/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"4,780",3,8,"18,806",8,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1862646780,Saif Nursing Coaching,Md. Meraj Ali Akash,Education,OSD,M+,1.50%,CIMT,DHAKA,"Katibar Hall, Shyamnagar, Satkhira-9450",5/24/2026,Coaching Center,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,610",3,11,"4,890",8,189,"48,250",185,20,"10,540",20,Active,527,-78.16%,5,High Dormancy - Review
1898244144,Chabaw,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"536, Doniya, Goyal Barir More, Doniya, Kadamtoli, Dhaka-1236",5/25/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,31,"19,001",30,220,"133,531",199,Active,606.9590909,602.76%,6,High Dormancy - Review
1537048379,Gulshan central mosjod and iddgah society,Md. Sazzad Hossain Sojan,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"111 Gulshan Avenue, Gulshan Model Town, Dhaka-1212",5/25/2026,Clubs & Associations,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,1,50,1,13,"143,050",7,11,"121,000",4,3,"54,001",3,Active,18000.33333,-55.37%,5,High Dormancy - Review
1898244140,Chabaw,Md. Sazzad Hossain Sojan,KA,ISD,MMBO,1.15%,Pitch/Own Source,DHAKA,"Rose Velley Shopping Mall, Lift 3, Ranking Street, Wari, Dhaka-1100",5/25/2026,Restaurant & Cafe,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,44,"30,655",43,77,"47,570",76,Active,617.7922078,55.18%,5,High Dormancy - Review
1927874034,Manage Tutor,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,"144/1, Rahim Bepari Ghat, Katashur, Mohammadpur, Dhaka-1207",5/25/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,100",3,18,"19,800",10,28,"9,901",28,33,"31,350",31,Active,950,216.63%,5,High Dormancy - Review
1775300163,Fashion X,Shahriar Shamim,Online Payments,ISD,Lite A,1.29%,CIMT,DHAKA,"House-29, Dag-6145, Madani Aveune, Bhatara, Dhaka-1212",5/25/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,002",3,5,11,3,5,56,2,1,910,1,Amber,910,1525.00%,5,High Dormancy - Review
1839476573,Talesai,Md. Ashraful Islam,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"Bari No 376, Road No 06, Baytul Aman Housing Society, Adabor Dhaka-1207",5/25/2026,E-Commerce,5,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,3,"1,020",3,3,"1,000",3,0,0,0,0,0,0,Zero Transacting,N/A,New,5,High Dormancy - Review
1805484300,BD Star agro foods,Talha Yusuf,KA,ISD,M+,1.15%,Pitch/Own Source,DHAKA,"Holding-400, Faridabad, Kathaltola, Dakshinkhan, Dhaka-1230",6/3/2026,Restaurant & Cafe,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,6,"37,071",4,5,"6,002",3,5,"23,100",1,Amber,4620,284.87%,5,High Dormancy - Review
1323993388,AJWAD TECHNOLOGIES,Fahim Kazi,Online Payments,OSD,Lite A,1.29%,Whatsapp Group,DHAKA,15/A Ground Floor Holy Lane Shamoly Adabor Dhaka 1207,6/3/2026,E-Commerce,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,0,0,0,2,"1,760",2,3,"5,140",2,Amber,1713.333333,192.05%,5,High Dormancy - Review
1335290310,Alada Fashion,Talha Yusuf,Online Payments,ISD,Lite A,1.29%,Pitch/Own Source,RAJSHAHI,"Shop 10, 2Nd Floor, Theme Omor Plaza Gourhanga Boalia Rajshahi-6100",6/3/2026,E-Commerce,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,5,"1,240",3,0,0,0,1,"2,020",1,Amber,2020,New,6,High Dormancy - Review
1728070236,M/S. Sonapahar Farmhouse resort,Fahim Kazi,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,CHITTAGONG,"Dokkhin Sonapahar Sonapahar Station Road, Mostan Nagar Joarganj Mirsharai Chittagong-4320",6/7/2026,Offline,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,47,"435,720",41,64,"428,520",54,54,"373,910",45,Active,6924.259259,-12.74%,6,High Dormancy - Review
1810140650,Global Travel & Tours,Talha Yusuf,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,DHAKA,"78/E, Purana Paltan Line 5Th Floor, Bijoynagar, Paltan, Dhaka-1000",6/7/2026,Offline,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,14,"168,140",11,13,"103,357",12,19,"157,234",19,Active,8275.473684,52.13%,7,High Dormancy - Review
1345300901,Symphony of Tangua,Talha Yusuf,Travel & Tourism,ISD,Lite A,1.29%,Pitch/Own Source,KUSHTIA,Khagorbaria Khoksa Kushtia-7020,6/7/2026,Offline,6,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,N/A,0,0,0,30,"151,630",25,25,"157,830",23,21,"150,198",19,Active,7152.285714,-4.84%,5,High Dormancy - Review
